Fish_ID;Year;Area;Box;Well;Sex;TL;Transmitter;DST;file.name
BH-91435;2021;BAT;1;B5;F;939;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01821;2019;SB;1;B6;M;590;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01838;0;KB;1;B7;F;1010;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01858;2019;SB;1;B8;M;640;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01881;2020;GB;1;B9;M;600;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01901;2020;GB;1;C1;M;600;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01915;2021;BAT;1;C2;F;760;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-90948;2021;SB/KB;1;C3;F;1060;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91424;2021;BAT;1;C4;F;1100;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91433;2021;BAT;1;C5;F;941;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01818;2020;KB;1;C6;F;520;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01837;2019;SB;1;C7;F;800;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01856;2020;SB;1;C8;M;692;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01880;2020;GB;1;C9;M;600;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01896;2020;GB;1;D1;M;700;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01914;2021;BAT;1;D2;F;1030;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91920;2021;BAT;1;D3;NA;NA;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91396;2021;BAT;1;D4;F;836;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01816;2020;KB;1;D5;M;580;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01852;0;KB;1;D6;U;830;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01876;2020;KD;1;D7;F;698;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01895;2020;GB;1;D8;U;690;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01913;2021;BAT;1;D9;F;900;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91250;2021;KB;1;E1;F;1166;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91398;2021;BAT;1;E2;M;858;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01813;2020;SB;1;E3;M;682;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01833;2019;SB;1;E4;F;820;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01851;2020;SB;1;E5;M;593;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01894;2020;GB;1;E6;M;600;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01912;2021;BAT;1;E7;F;960;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01921;2021;BAT;1;E8;F;910;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91430;2021;BAT;1;E9;M;780;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01811;2019;SB;1;F1;F;750;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01829;2020;SB;1;F2;U;602;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01848;2019;SB;1;F3;F;810;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01872;2019;SB;1;F4;F;810;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01890;2020;GB;1;F5;F;864;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01911;2021;BAT;1;F6;F;840;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01920;2021;BAT;1;F7;M;790;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91429;2021;BAT;1;F8;F;1062;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01810;2020;KB;1;F9;M;750;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01828;2020;SB;1;G1;M;669;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01845;0;KB;1;G2;M;810;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01871;2020;SB;1;G3;F;833;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01888;2020;GB;1;G4;F;687;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01910;2021;BAT;1;G5;F;930;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01919;2021;BAT;1;G6;F;1070;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91410;2021;BAT;1;G7;F;922;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01806;2020;KB;1;G8;M;570;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01827;0;U;1;G9;M;638;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01842;2020;SB;1;H1;M;578;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01863;2019;SB;1;H2;F;850;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01887;2020;GB;1;H3;M;679;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01909;2021;BAT;1;H4;F;1010;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01918;2021;BAT;1;H5;F;870;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91339;2021;NHG;1;H6;F;771;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91399;2021;BAT;1;H7;M;765;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91408;2021;BAT;1;H8;M;757;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91425;2021;BAT;1;H9;M;778;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91415;2021;BAT;1;I1;F;862;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91394;2021;BAT;1;I2;F;756;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91413;2021;BAT;1;I3;F;811;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-91442;2021;BAT;1;I4;F;1015;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01922;2020;KB;1;I5;F;1262;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01908;2021;GB;1;I6;F;876;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-1-two-sims-fish-inside-Box1.csv
BH-01551;0;BAT;1;A1;F;870;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01552;0;BAT;1;A2;M;850;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01553;2020;BEG;1;A3;F;770;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01554;2020;BEG;1;A4;F;690;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01557;2020;BAT;1;A5;F;920;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01558;2020;BEG;1;A6;F;740;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01561;2020;BEG;1;A7;F;680;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01562;2020;BEG;1;A8;F;680;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01563;0;BEG;1;A9;M;740;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01564;2020;BEG;1;B1;F;780;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01565;2020;BEG;1;B2;M;470;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01566;2020;BEG;1;B3;M;680;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01568;2020;BEG;1;B4;M;490;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01572;2020;BEG;1;B5;M;670;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01573;2020;BEG;1;B6;F;540;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01559;2020;BEG;1;B7;F;690;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01574;2020;BEG;1;B8;M;460;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01575;2020;BEG;1;B9;M;520;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01577;0;BEG;1;C1;M;670;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01578;2020;BEG;1;C2;M;650;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01579;2020;BEG;1;C3;F;540;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01581;2020;BEG;1;C4;M;470;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01583;0;BAT;1;C5;F;1160;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01584;0;WB;1;C6;M;720;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01586;0;WB;1;C7;F;760;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01589;0;WB;1;C8;M;690;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01590;0;WB;1;C9;M;780;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01592;0;WB;1;D1;M;600;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01593;0;P;1;D2;F;840;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01597;0;GJB;1;D3;F;760;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01599;0;BAT;1;D4;M;810;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00680;0;WB;1;D5;M;720;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00683;0;KJB;1;D6;F;550;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00684;0;BAT;1;D7;M;750;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00682;0;WB;1;D8;M;570;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00686;0;BAT;1;D9;F;840;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00687;2020;WB;1;E1;M;710;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00688;0;BAT;1;E2;F;890;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00690;0;WB;1;E3;M;590;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00691;0;WB;1;E4;F;620;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00692;0;WB;1;E5;M;690;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00693;0;WB;1;E6;F;660;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00694;0;WB;1;E7;M;590;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00695;0;WB;1;E8;M;620;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00697;0;WB;1;E9;M;760;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00698;0;BAT;1;F1;M;700;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00699;0;WB;1;F2;F;590;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-00700;0;BAT;1;F3;F;1160;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01704;2020;SB;1;F4;U;756;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01705;2019;SB;1;F5;M;580;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01709;2019;SB;1;F6;F;750;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01715;2020;KB;1;F7;M;600;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01724;2019;SB;1;F8;F;540;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01734;2019;SB;1;F9;F;790;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01739;2020;KB;1;G1;F;850;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01740;2019;SB;1;G2;F;1030;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01746;0;SB;1;G3;F;850;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01749;0;BEG;1;G4;M;500;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01752;2020;SB;1;G5;M;693;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01753;2020;SB;1;G6;M;613;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01755;2020;KB;1;G7;F;770;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01756;2020;SB;1;G8;M;812;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01759;2020;SB;1;G9;M;741;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01760;2020;SB;1;H1;F;806;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01761;0;WB;1;H2;M;740;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01762;0;BAT;1;H3;M;700;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01763;0;WB;1;H4;F;560;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01764;0;WB;1;H5;F;680;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01770;2020;KD;1;H6;M;370;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01771;2020;KD;1;H7;F;672;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01773;2020;KD;1;H8;F;614;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01775;2020;KD;1;H9;F;662;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01777;2019;SB;1;I1;U;720;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01779;2020;SB;1;I2;F;825;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01781;2020;SB;1;I3;M;672;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01783;2020;KB;1;I4;M;670;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01787;2019;SB;1;I5;M;730;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01797;2020;SB;1;I6;M;584;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01801;2020;SB;1;I7;M;684;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01804;2020;KB;1;I8;M;690;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-01805;2020;KB;1;I9;M;670;NA;NA;Mixed0-2021-2020-2019-Timo.otolith-si-2-Box1.csv
BH-02101;2021;P;1;A1;F;845;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-02103;2021;P;1;A2;F;920;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-02104;2021;P;1;A3;F;900;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-02105;2021;P;1;A4;F;1160;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-90058.2;2020;Peene;1;A5;F;611;12033;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-02102;2021;P;1;A6;F;990;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00757;2019;WB;1;A7;F;920;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00758;2019;WB;1;A8;F;990;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00756;2019;WB;1;A9;M;790;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00755;2019;WB;1;B1;M;800;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00796;0;WB;1;B2;F;850;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00789;0;WB;1;B3;M;690;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00793;0;WB;1;B4;F;1020;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00790;0;WB;1;B5;F;750;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00788;0;WB;1;B6;M;620;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00798;0;GJB;1;B7;F;810;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-51992;2022;Graben_Grosses_Holz;1;B8;M;650;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-51989;2022;Graben_Grosses_Holz;1;B9;F;770;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-51993;2022;Graben_Grosses_Holz;1;C1;M;380;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-51991;2022;Graben_Grosses_Holz;1;C2;F;750;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-51246;2021;BAT;1;C3;F;720;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-51986;2022;Graben_Grosses_Holz;1;C4;M;600;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-51990;2022;Graben_Grosses_Holz;1;C5;F;600;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-51986;2022;Graben_Grosses_Holz;1;C6;M;600;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-51988;2022;Graben_Grosses_Holz;1;C7;M;740;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00777;2020;GJB;1;C8;M;640;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00754;2019;GJB;1;C9;F;980;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00752;2019;GJB;1;D1;F;870;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00760;2020;GJB;1;D2;M;690;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00763;2020;GJB;1;D3;F;570;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00753;2019;GJB;1;D4;NA;NA;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00775;2020;GJB;1;D5;F;970;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00762;2020;GJB;1;D6;F;750;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00761;2020;GJB;1;D7;F;680;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00776;2020;GJB;1;D8;F;820;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-52033;2021;S;1;D9;F;1020;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-52032;2021;S;1;E1;M;680;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91556;2022;Barthe;1;E2;M;570;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91519;2022;Barthe;1;E3;M;227;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91546;2022;Barthe;1;E4;M;275;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91551;2022;Barthe;1;E5;M;500;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91578;2022;Barthe;1;E6;M;369;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91564;2022;Barthe;1;E7;M;414;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91553;2022;Barthe;1;E8;M;601;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91113;2021;KWB;1;E9;M;517;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00800;0;BEZ;1;F1;M;610;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00799;0;BEZ;1;F2;F;990;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00784;2020;BEZ;1;F4;F;730;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00780;2020;BEZ;1;F5;F;760;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00783;2020;BEZ;1;F6;F;720;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00785;2020;BEZ;1;F7;F;670;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00778;2020;BEZ;1;F8;M;680;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00781;2020;BEZ;1;F9;F;850;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00787;2020;BEZ;1;G1;M;690;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00779;2020;BEZ;1;G2;F;720;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00797;0;BEG;1;G3;M;290;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00792;0;SB;1;G4;F;860;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00794;0;KB;1;G5;F;850;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91126;2021;KB;1;G6;F;718;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-90908;2021;KB;1;G7;M;765;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91121;2021;KB;1;G8;M;702;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00969;2021;P;1;G9;F;903;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00751;2019;BAT;1;H1;M;810;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00773;2020;BAT;1;H2;F;960;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00786;2020;BAT;1;H3;F;890;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00772;2020;BAT;1;H4;F;1080;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00771;2020;BAT;1;H5;F;760;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00795;0;BAT;1;H6;F;1050;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00791;0;BAT;1;H7;F;950;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-00774;2020;BAT;1;H8;F;1060;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91740;2022;BAT;1;H9;M;683;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91654;2022;BAT;1;I1;M;743;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91688;2022;BAT;1;I2;M;696;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91788;2022;BAT;1;I3;M;796;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91660;2022;BAT;1;I4;M;781;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91755;2022;BAT;1;I5;M;665;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91639;2022;BAT;1;I6;M;799;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91642;2022;BAT;1;I7;M;678;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91618;2022;BAT;1;I8;M;677;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
BH-91783;2022;BAT;1;I9;M;767;NA;NA;Mixed0-2022-2021-2020-2019--Box1.csv
