Row_ID;SI_ID;Species;Fish_ID;Total_Length_mm;Weight;Sex;EnterDate
2366;381;Ruffe;NA;NA;NA;NA;NA
2367;381;Ruffe;NA;NA;NA;NA;NA
2368;381;Ruffe;NA;NA;NA;NA;NA
2369;381;Ruffe;NA;NA;NA;NA;NA
2370;381;Ruffe;NA;NA;NA;NA;NA
2371;381;Ruffe;NA;NA;NA;NA;NA
2372;381;Ruffe;NA;NA;NA;NA;NA
2373;381;Ruffe;NA;NA;NA;NA;NA
2374;381;Ruffe;NA;NA;NA;NA;NA
2375;381;Ruffe;NA;NA;NA;NA;NA
2376;381;Ruffe;NA;NA;NA;NA;NA
2377;381;Ruffe;NA;NA;NA;NA;NA
2378;381;Ruffe;NA;NA;NA;NA;NA
2379;381;Ruffe;NA;NA;NA;NA;NA
2380;381;Ruffe;NA;NA;NA;NA;NA
2381;381;Ruffe;NA;NA;NA;NA;NA
2382;381;Ruffe;NA;NA;NA;NA;NA
2383;381;Ruffe;NA;NA;NA;NA;NA
2384;381;Ruffe;NA;NA;NA;NA;NA
2385;381;Ruffe;NA;NA;NA;NA;NA
2386;381;Ruffe;NA;NA;NA;NA;NA
2387;381;Ruffe;NA;NA;NA;NA;NA
2388;381;Ruffe;NA;NA;NA;NA;NA
2389;381;Ruffe;NA;NA;NA;NA;NA
2390;381;Ruffe;NA;NA;NA;NA;NA
2391;381;Ruffe;NA;NA;NA;NA;NA
2392;381;Ruffe;NA;NA;NA;NA;NA
2393;381;Ruffe;NA;NA;NA;NA;NA
2394;381;Ruffe;NA;NA;NA;NA;NA
2395;381;Ruffe;NA;NA;NA;NA;NA
2396;381;Ruffe;NA;NA;NA;NA;NA
2397;381;Ruffe;NA;NA;NA;NA;NA
2398;381;Ruffe;NA;NA;NA;NA;NA
2399;381;Ruffe;NA;NA;NA;NA;NA
2400;381;Ruffe;NA;NA;NA;NA;NA
2401;381;Ruffe;NA;NA;NA;NA;NA
2402;381;Ruffe;NA;NA;NA;NA;NA
2403;381;Ruffe;NA;NA;NA;NA;NA
2404;381;Ruffe;NA;NA;NA;NA;NA
2405;381;Ruffe;NA;NA;NA;NA;NA
2406;381;Ruffe;NA;NA;NA;NA;NA
2407;381;Ruffe;NA;NA;NA;NA;NA
2408;381;Ruffe;NA;NA;NA;NA;NA
2409;381;Ruffe;NA;NA;NA;NA;NA
2410;381;Ruffe;NA;NA;NA;NA;NA
2411;381;Ruffe;NA;NA;NA;NA;NA
2412;381;Ruffe;NA;NA;NA;NA;NA
2413;381;Ruffe;NA;NA;NA;NA;NA
2414;381;Ruffe;NA;NA;NA;NA;NA
2415;381;Ruffe;NA;NA;NA;NA;NA
2416;381;Ruffe;NA;NA;NA;NA;NA
2417;381;Ruffe;NA;NA;NA;NA;NA
2418;381;Ruffe;NA;NA;NA;NA;NA
2419;381;Ruffe;NA;NA;NA;NA;NA
2420;381;Ruffe;NA;NA;NA;NA;NA
2421;381;Ruffe;NA;NA;NA;NA;NA
2422;381;Ruffe;NA;NA;NA;NA;NA
2423;381;Ruffe;NA;NA;NA;NA;NA
2424;381;Ruffe;NA;NA;NA;NA;NA
2425;381;Ruffe;NA;NA;NA;NA;NA
2426;381;Ruffe;NA;NA;NA;NA;NA
2427;381;Ruffe;NA;NA;NA;NA;NA
2428;381;Ruffe;NA;NA;NA;NA;NA
2429;381;Ruffe;NA;NA;NA;NA;NA
2430;381;Ruffe;NA;NA;NA;NA;NA
2431;381;Ruffe;NA;NA;NA;NA;NA
2432;381;Ruffe;NA;NA;NA;NA;NA
2433;381;Ruffe;NA;NA;NA;NA;NA
2434;381;Ruffe;NA;NA;NA;NA;NA
2435;381;Ruffe;NA;NA;NA;NA;NA
2436;381;Ruffe;NA;NA;NA;NA;NA
2437;381;Ruffe;NA;NA;NA;NA;NA
2438;381;Ruffe;NA;NA;NA;NA;NA
2439;381;Ruffe;NA;NA;NA;NA;NA
2440;381;Ruffe;NA;NA;NA;NA;NA
2441;381;Ruffe;NA;NA;NA;NA;NA
2442;381;Ruffe;NA;NA;NA;NA;NA
2443;381;Ruffe;NA;NA;NA;NA;NA
2444;381;Ruffe;NA;NA;NA;NA;NA
2445;381;Ruffe;NA;NA;NA;NA;NA
2446;381;Ruffe;NA;NA;NA;NA;NA
2447;381;Ruffe;NA;NA;NA;NA;NA
2448;381;Ruffe;NA;NA;NA;NA;NA
2449;381;Ruffe;NA;NA;NA;NA;NA
2450;381;Ruffe;NA;NA;NA;NA;NA
2451;381;Ruffe;NA;NA;NA;NA;NA
2452;381;Ruffe;NA;NA;NA;NA;NA
2453;381;Ruffe;NA;NA;NA;NA;NA
2454;381;Ruffe;NA;NA;NA;NA;NA
2455;381;Ruffe;NA;NA;NA;NA;NA
2456;381;Ruffe;NA;NA;NA;NA;NA
2457;381;Roach;NA;NA;NA;NA;NA
2458;381;Roach;NA;NA;NA;NA;NA
2459;381;Roach;NA;NA;NA;NA;NA
2460;381;Roach;NA;NA;NA;NA;NA
2461;381;Roach;NA;NA;NA;NA;NA
2462;381;Roach;NA;NA;NA;NA;NA
2463;381;Roach;NA;NA;NA;NA;NA
2464;381;Roach;NA;NA;NA;NA;NA
2465;381;Roach;NA;NA;NA;NA;NA
2466;381;Roach;NA;NA;NA;NA;NA
2467;381;Roach;NA;NA;NA;NA;NA
2468;381;Roach;NA;NA;NA;NA;NA
2469;381;Roach;NA;NA;NA;NA;NA
2470;381;Roach;NA;NA;NA;NA;NA
2471;381;Roach;NA;NA;NA;NA;NA
2472;381;Roach;NA;NA;NA;NA;NA
2473;381;Roach;NA;NA;NA;NA;NA
2474;381;Roach;NA;NA;NA;NA;NA
2475;381;Roach;NA;NA;NA;NA;NA
2476;381;Roach;NA;NA;NA;NA;NA
2477;381;Roach;NA;NA;NA;NA;NA
2478;381;Roach;NA;NA;NA;NA;NA
2479;381;Flounder;NA;NA;NA;NA;NA
2480;381;Flounder;NA;NA;NA;NA;NA
2481;381;Flounder;NA;NA;NA;NA;NA
2482;381;Flounder;NA;NA;NA;NA;NA
2483;381;Flounder;NA;NA;NA;NA;NA
2484;381;Flounder;NA;NA;NA;NA;NA
2485;381;Flounder;NA;NA;NA;NA;NA
2486;381;Flounder;NA;NA;NA;NA;NA
2487;381;Flounder;NA;NA;NA;NA;NA
2488;381;Flounder;NA;NA;NA;NA;NA
2489;381;Flounder;NA;NA;NA;NA;NA
2490;381;Flounder;NA;NA;NA;NA;NA
2491;381;Flounder;NA;NA;NA;NA;NA
2492;381;Flounder;NA;NA;NA;NA;NA
2493;381;Flounder;NA;NA;NA;NA;NA
2494;381;Flounder;NA;NA;NA;NA;NA
2495;381;Flounder;NA;NA;NA;NA;NA
2496;381;Flounder;NA;NA;NA;NA;NA
2497;381;Flounder;NA;NA;NA;NA;NA
2498;381;Flounder;NA;NA;NA;NA;NA
2499;381;Flounder;NA;NA;NA;NA;NA
2500;381;Flounder;NA;NA;NA;NA;NA
2501;381;Flounder;NA;NA;NA;NA;NA
2502;381;Flounder;NA;NA;NA;NA;NA
2503;381;Flounder;NA;NA;NA;NA;NA
2504;381;Flounder;NA;NA;NA;NA;NA
2505;381;Flounder;NA;NA;NA;NA;NA
2506;381;Flounder;NA;NA;NA;NA;NA
2507;381;Flounder;NA;NA;NA;NA;NA
2508;381;Flounder;NA;NA;NA;NA;NA
2509;381;Flounder;NA;NA;NA;NA;NA
2510;381;Flounder;NA;NA;NA;NA;NA
2511;381;Flounder;NA;NA;NA;NA;NA
2512;381;Flounder;NA;NA;NA;NA;NA
2513;381;Flounder;NA;NA;NA;NA;NA
2514;381;Perch;NA;NA;NA;NA;NA
2515;381;Perch;NA;NA;NA;NA;NA
2516;381;Perch;NA;NA;NA;NA;NA
2517;381;Perch;NA;NA;NA;NA;NA
2518;381;Perch;NA;NA;NA;NA;NA
2519;381;Perch;NA;NA;NA;NA;NA
2520;381;Perch;NA;NA;NA;NA;NA
2521;381;Perch;NA;NA;NA;NA;NA
2522;381;Perch;NA;NA;NA;NA;NA
2523;381;Perch;NA;NA;NA;NA;NA
2524;381;Perch;NA;NA;NA;NA;NA
2525;381;Perch;NA;NA;NA;NA;NA
2526;381;Perch;NA;NA;NA;NA;NA
2527;381;Perch;NA;NA;NA;NA;NA
2528;381;Perch;NA;NA;NA;NA;NA
2529;381;Perch;NA;NA;NA;NA;NA
2530;381;Perch;NA;NA;NA;NA;NA
2531;381;Perch;NA;NA;NA;NA;NA
2532;381;Perch;NA;NA;NA;NA;NA
2533;381;Perch;NA;NA;NA;NA;NA
2534;381;Perch;NA;NA;NA;NA;NA
2535;381;Perch;NA;NA;NA;NA;NA
2536;381;Perch;NA;NA;NA;NA;NA
2537;381;Perch;NA;NA;NA;NA;NA
2538;381;Perch;NA;NA;NA;NA;NA
2539;381;Perch;NA;NA;NA;NA;NA
2540;381;Perch;NA;NA;NA;NA;NA
2541;381;Perch;NA;NA;NA;NA;NA
2542;381;Perch;NA;NA;NA;NA;NA
2543;381;Perch;NA;NA;NA;NA;NA
2544;381;Perch;NA;NA;NA;NA;NA
2545;381;Perch;NA;NA;NA;NA;NA
2546;381;Perch;NA;NA;NA;NA;NA
2547;381;Perch;NA;NA;NA;NA;NA
2548;381;Perch;NA;NA;NA;NA;NA
2549;381;Perch;NA;NA;NA;NA;NA
2550;381;Perch;NA;NA;NA;NA;NA
2551;381;Perch;NA;NA;NA;NA;NA
2552;381;Perch;NA;NA;NA;NA;NA
2553;381;Perch;NA;NA;NA;NA;NA
2554;381;Perch;NA;NA;NA;NA;NA
2555;381;Perch;NA;NA;NA;NA;NA
2556;381;Perch;NA;NA;NA;NA;NA
2557;381;Perch;NA;NA;NA;NA;NA
2558;381;Perch;NA;NA;NA;NA;NA
2559;381;Perch;NA;NA;NA;NA;NA
2560;381;Perch;NA;NA;NA;NA;NA
2561;381;Perch;NA;NA;NA;NA;NA
2562;469;Pike;NA;NA;NA;NA;NA
2563;469;Pike;NA;NA;NA;NA;NA
2564;469;Pike;NA;NA;NA;NA;NA
2565;469;Pike;NA;NA;NA;NA;NA
2566;469;Pike;NA;NA;NA;NA;NA
2567;469;Pike;NA;NA;NA;NA;NA
2568;469;Pike;NA;NA;NA;NA;NA
2569;469;Pike;NA;NA;NA;NA;NA
2570;469;Pike;NA;NA;NA;NA;NA
2571;469;Bream;NA;NA;NA;NA;NA
2572;469;Bream;NA;NA;NA;NA;NA
2573;469;Bream;NA;NA;NA;NA;NA
2574;469;Bream;NA;NA;NA;NA;NA
2575;469;Bream;NA;NA;NA;NA;NA
2576;469;Bream;NA;NA;NA;NA;NA
2577;469;Bream;NA;NA;NA;NA;NA
2578;469;Bream;NA;NA;NA;NA;NA
2579;469;Bream;NA;NA;NA;NA;NA
2580;469;Bream;NA;NA;NA;NA;NA
2581;469;Bream;NA;NA;NA;NA;NA
2582;469;Bream;NA;NA;NA;NA;NA
2583;469;Bream;NA;NA;NA;NA;NA
2584;469;Ruffe;NA;NA;NA;NA;NA
2585;469;Ruffe;NA;NA;NA;NA;NA
2586;469;Ruffe;NA;NA;NA;NA;NA
2587;469;Ruffe;NA;NA;NA;NA;NA
2588;469;Ruffe;NA;NA;NA;NA;NA
2589;469;Ruffe;NA;NA;NA;NA;NA
2590;469;Ruffe;NA;NA;NA;NA;NA
2591;469;Ruffe;NA;NA;NA;NA;NA
2592;469;Ruffe;NA;NA;NA;NA;NA
2593;469;Ruffe;NA;NA;NA;NA;NA
2594;469;Ruffe;NA;NA;NA;NA;NA
2595;469;Ruffe;NA;NA;NA;NA;NA
2596;469;Ruffe;NA;NA;NA;NA;NA
2597;469;Ruffe;NA;NA;NA;NA;NA
2598;469;Ruffe;NA;NA;NA;NA;NA
2599;469;Ruffe;NA;NA;NA;NA;NA
2600;469;Ruffe;NA;NA;NA;NA;NA
2601;469;Ruffe;NA;NA;NA;NA;NA
2602;469;Ruffe;NA;NA;NA;NA;NA
2603;469;Ruffe;NA;NA;NA;NA;NA
2604;469;Ruffe;NA;NA;NA;NA;NA
2605;469;Ruffe;NA;NA;NA;NA;NA
2606;469;Ruffe;NA;NA;NA;NA;NA
2607;469;Ruffe;NA;NA;NA;NA;NA
2608;469;Ruffe;NA;NA;NA;NA;NA
2609;469;Ruffe;NA;NA;NA;NA;NA
2610;469;Ruffe;NA;NA;NA;NA;NA
2611;469;Ruffe;NA;NA;NA;NA;NA
2612;469;Ruffe;NA;NA;NA;NA;NA
2613;469;Ruffe;NA;NA;NA;NA;NA
2614;469;Ruffe;NA;NA;NA;NA;NA
2615;469;Ruffe;NA;NA;NA;NA;NA
2616;469;Ruffe;NA;NA;NA;NA;NA
2617;469;Ruffe;NA;NA;NA;NA;NA
2618;469;Ruffe;NA;NA;NA;NA;NA
2619;469;Ruffe;NA;NA;NA;NA;NA
2620;469;Ruffe;NA;NA;NA;NA;NA
2621;469;Ruffe;NA;NA;NA;NA;NA
2622;469;Ruffe;NA;NA;NA;NA;NA
2623;469;Ruffe;NA;NA;NA;NA;NA
2624;469;Ruffe;NA;NA;NA;NA;NA
2625;469;Ruffe;NA;NA;NA;NA;NA
2626;469;Ruffe;NA;NA;NA;NA;NA
2627;469;Ruffe;NA;NA;NA;NA;NA
2628;469;Ruffe;NA;NA;NA;NA;NA
2629;469;Ruffe;NA;NA;NA;NA;NA
2630;469;Ruffe;NA;NA;NA;NA;NA
2631;469;Ruffe;NA;NA;NA;NA;NA
2632;469;Ruffe;NA;NA;NA;NA;NA
2633;469;Ruffe;NA;NA;NA;NA;NA
2634;469;Ruffe;NA;NA;NA;NA;NA
2635;469;Ruffe;NA;NA;NA;NA;NA
2636;469;Ruffe;NA;NA;NA;NA;NA
2637;469;Ruffe;NA;NA;NA;NA;NA
2638;469;Ruffe;NA;NA;NA;NA;NA
2639;469;Ruffe;NA;NA;NA;NA;NA
2640;469;Ruffe;NA;NA;NA;NA;NA
2641;469;Ruffe;NA;NA;NA;NA;NA
2642;469;Ruffe;NA;NA;NA;NA;NA
2643;469;Ruffe;NA;NA;NA;NA;NA
2644;469;Ruffe;NA;NA;NA;NA;NA
2645;469;Ruffe;NA;NA;NA;NA;NA
2646;469;Ruffe;NA;NA;NA;NA;NA
2647;469;Ruffe;NA;NA;NA;NA;NA
2648;469;Ruffe;NA;NA;NA;NA;NA
2649;469;Ruffe;NA;NA;NA;NA;NA
2650;469;Ruffe;NA;NA;NA;NA;NA
2651;469;Ruffe;NA;NA;NA;NA;NA
2652;469;Ruffe;NA;NA;NA;NA;NA
2653;469;Ruffe;NA;NA;NA;NA;NA
2654;469;Ruffe;NA;NA;NA;NA;NA
2655;469;Ruffe;NA;NA;NA;NA;NA
2656;469;Ruffe;NA;NA;NA;NA;NA
2657;469;Ruffe;NA;NA;NA;NA;NA
2658;469;Ruffe;NA;NA;NA;NA;NA
2659;469;Ruffe;NA;NA;NA;NA;NA
2660;469;Ruffe;NA;NA;NA;NA;NA
2661;469;Ruffe;NA;NA;NA;NA;NA
2662;469;Ruffe;NA;NA;NA;NA;NA
2663;469;Ruffe;NA;NA;NA;NA;NA
2664;469;Ruffe;NA;NA;NA;NA;NA
2665;469;Ruffe;NA;NA;NA;NA;NA
2666;469;Ruffe;NA;NA;NA;NA;NA
2667;469;Ruffe;NA;NA;NA;NA;NA
2668;469;Ruffe;NA;NA;NA;NA;NA
2669;469;Ruffe;NA;NA;NA;NA;NA
2670;469;Ruffe;NA;NA;NA;NA;NA
2671;469;Ruffe;NA;NA;NA;NA;NA
2672;469;Ruffe;NA;NA;NA;NA;NA
2673;469;Ruffe;NA;NA;NA;NA;NA
2674;469;Ruffe;NA;NA;NA;NA;NA
2675;469;Ruffe;NA;NA;NA;NA;NA
2676;469;Ruffe;NA;NA;NA;NA;NA
2677;469;Ruffe;NA;NA;NA;NA;NA
2678;469;Ruffe;NA;NA;NA;NA;NA
2679;469;Ruffe;NA;NA;NA;NA;NA
2680;469;Ruffe;NA;NA;NA;NA;NA
2681;469;Ruffe;NA;NA;NA;NA;NA
2682;469;Ruffe;NA;NA;NA;NA;NA
2683;469;Ruffe;NA;NA;NA;NA;NA
2684;469;Ruffe;NA;NA;NA;NA;NA
2685;469;Ruffe;NA;NA;NA;NA;NA
2686;469;Ruffe;NA;NA;NA;NA;NA
2687;469;Ruffe;NA;NA;NA;NA;NA
2688;469;Ruffe;NA;NA;NA;NA;NA
2689;469;Ruffe;NA;NA;NA;NA;NA
2690;469;Ruffe;NA;NA;NA;NA;NA
2691;469;Ruffe;NA;NA;NA;NA;NA
2692;469;Ruffe;NA;NA;NA;NA;NA
2693;469;Ruffe;NA;NA;NA;NA;NA
2694;469;Ruffe;NA;NA;NA;NA;NA
2695;469;Ruffe;NA;NA;NA;NA;NA
2696;469;Ruffe;NA;NA;NA;NA;NA
2697;469;Ruffe;NA;NA;NA;NA;NA
2698;469;Ruffe;NA;NA;NA;NA;NA
2699;469;Ruffe;NA;NA;NA;NA;NA
2700;469;Ruffe;NA;NA;NA;NA;NA
2701;469;Ruffe;NA;NA;NA;NA;NA
2702;469;Ruffe;NA;NA;NA;NA;NA
2703;469;Ruffe;NA;NA;NA;NA;NA
2704;469;Ruffe;NA;NA;NA;NA;NA
2705;469;Ruffe;NA;NA;NA;NA;NA
2706;469;Ruffe;NA;NA;NA;NA;NA
2707;469;Ruffe;NA;NA;NA;NA;NA
2708;469;Ruffe;NA;NA;NA;NA;NA
2709;469;Ruffe;NA;NA;NA;NA;NA
2710;469;Ruffe;NA;NA;NA;NA;NA
2711;469;Ruffe;NA;NA;NA;NA;NA
2712;469;Ruffe;NA;NA;NA;NA;NA
2713;469;Ruffe;NA;NA;NA;NA;NA
2714;469;Ruffe;NA;NA;NA;NA;NA
2715;469;Ruffe;NA;NA;NA;NA;NA
2716;469;Ruffe;NA;NA;NA;NA;NA
2717;469;Ruffe;NA;NA;NA;NA;NA
2718;469;Ruffe;NA;NA;NA;NA;NA
2719;469;Ruffe;NA;NA;NA;NA;NA
2720;469;Ruffe;NA;NA;NA;NA;NA
2721;469;Ruffe;NA;NA;NA;NA;NA
2722;469;Ruffe;NA;NA;NA;NA;NA
2723;469;Ruffe;NA;NA;NA;NA;NA
2724;469;Ruffe;NA;NA;NA;NA;NA
2725;469;Ruffe;NA;NA;NA;NA;NA
2726;469;Ruffe;NA;NA;NA;NA;NA
2727;469;Ruffe;NA;NA;NA;NA;NA
2728;469;Ruffe;NA;NA;NA;NA;NA
2729;469;Ruffe;NA;NA;NA;NA;NA
2730;469;Ruffe;NA;NA;NA;NA;NA
2731;469;Ruffe;NA;NA;NA;NA;NA
2732;469;Ruffe;NA;NA;NA;NA;NA
2733;469;Ruffe;NA;NA;NA;NA;NA
2734;469;Ruffe;NA;NA;NA;NA;NA
2735;469;Ruffe;NA;NA;NA;NA;NA
2736;469;Ruffe;NA;NA;NA;NA;NA
2737;469;Ruffe;NA;NA;NA;NA;NA
2738;469;Ruffe;NA;NA;NA;NA;NA
2739;469;Ruffe;NA;NA;NA;NA;NA
2740;469;Ruffe;NA;NA;NA;NA;NA
2741;469;Ruffe;NA;NA;NA;NA;NA
2742;469;Ruffe;NA;NA;NA;NA;NA
2743;469;Ruffe;NA;NA;NA;NA;NA
2744;469;Ruffe;NA;NA;NA;NA;NA
2745;469;Ruffe;NA;NA;NA;NA;NA
2746;469;Ruffe;NA;NA;NA;NA;NA
2747;469;Ruffe;NA;NA;NA;NA;NA
2748;469;Ruffe;NA;NA;NA;NA;NA
2749;469;Ruffe;NA;NA;NA;NA;NA
2750;469;Ruffe;NA;NA;NA;NA;NA
2751;469;Ruffe;NA;NA;NA;NA;NA
2752;469;Ruffe;NA;NA;NA;NA;NA
2753;469;Ruffe;NA;NA;NA;NA;NA
2754;469;Ruffe;NA;NA;NA;NA;NA
2755;469;Ruffe;NA;NA;NA;NA;NA
2756;469;Ruffe;NA;NA;NA;NA;NA
2757;469;Ruffe;NA;NA;NA;NA;NA
2758;469;Ruffe;NA;NA;NA;NA;NA
2759;469;Ruffe;NA;NA;NA;NA;NA
2760;469;Ruffe;NA;NA;NA;NA;NA
2761;469;Ruffe;NA;NA;NA;NA;NA
2762;469;Ruffe;NA;NA;NA;NA;NA
2763;469;Ruffe;NA;NA;NA;NA;NA
2764;469;Ruffe;NA;NA;NA;NA;NA
2765;469;Ruffe;NA;NA;NA;NA;NA
2766;469;Ruffe;NA;NA;NA;NA;NA
2767;469;Ruffe;NA;NA;NA;NA;NA
2768;469;Ruffe;NA;NA;NA;NA;NA
2769;469;Ruffe;NA;NA;NA;NA;NA
2770;469;Ruffe;NA;NA;NA;NA;NA
2771;469;Ruffe;NA;NA;NA;NA;NA
2772;469;Ruffe;NA;NA;NA;NA;NA
2773;469;Ruffe;NA;NA;NA;NA;NA
2774;469;Ruffe;NA;NA;NA;NA;NA
2775;469;Ruffe;NA;NA;NA;NA;NA
2776;469;Ruffe;NA;NA;NA;NA;NA
2777;469;Ruffe;NA;NA;NA;NA;NA
2778;469;Ruffe;NA;NA;NA;NA;NA
2779;469;Ruffe;NA;NA;NA;NA;NA
2780;469;Ruffe;NA;NA;NA;NA;NA
2781;469;Ruffe;NA;NA;NA;NA;NA
2782;469;Ruffe;NA;NA;NA;NA;NA
2783;469;Ruffe;NA;NA;NA;NA;NA
2784;469;Ruffe;NA;NA;NA;NA;NA
2785;469;Ruffe;NA;NA;NA;NA;NA
2786;469;Ruffe;NA;NA;NA;NA;NA
2787;469;Ruffe;NA;NA;NA;NA;NA
2788;469;Ruffe;NA;NA;NA;NA;NA
2789;469;Ruffe;NA;NA;NA;NA;NA
2790;469;Ruffe;NA;NA;NA;NA;NA
2791;469;Ruffe;NA;NA;NA;NA;NA
2792;469;Ruffe;NA;NA;NA;NA;NA
2793;469;Ruffe;NA;NA;NA;NA;NA
2794;469;Ruffe;NA;NA;NA;NA;NA
2795;469;Ruffe;NA;NA;NA;NA;NA
2796;469;Ruffe;NA;NA;NA;NA;NA
2797;469;Ruffe;NA;NA;NA;NA;NA
2798;469;Ruffe;NA;NA;NA;NA;NA
2799;469;Ruffe;NA;NA;NA;NA;NA
2800;469;Ruffe;NA;NA;NA;NA;NA
2801;469;Ruffe;NA;NA;NA;NA;NA
2802;469;Ruffe;NA;NA;NA;NA;NA
2803;469;Ruffe;NA;NA;NA;NA;NA
2804;469;Ruffe;NA;NA;NA;NA;NA
2805;469;Ruffe;NA;NA;NA;NA;NA
2806;469;Ruffe;NA;NA;NA;NA;NA
2807;469;Ruffe;NA;NA;NA;NA;NA
2808;469;Ruffe;NA;NA;NA;NA;NA
2809;469;Ruffe;NA;NA;NA;NA;NA
2810;469;Ruffe;NA;NA;NA;NA;NA
2811;469;Ruffe;NA;NA;NA;NA;NA
2812;469;Ruffe;NA;NA;NA;NA;NA
2813;469;Ruffe;NA;NA;NA;NA;NA
2814;469;Ruffe;NA;NA;NA;NA;NA
2815;469;Ruffe;NA;NA;NA;NA;NA
2816;469;Ruffe;NA;NA;NA;NA;NA
2817;469;Ruffe;NA;NA;NA;NA;NA
2818;469;Ruffe;NA;NA;NA;NA;NA
2819;469;Ruffe;NA;NA;NA;NA;NA
2820;469;Ruffe;NA;NA;NA;NA;NA
2821;469;Ruffe;NA;NA;NA;NA;NA
2822;469;Ruffe;NA;NA;NA;NA;NA
2823;469;Ruffe;NA;NA;NA;NA;NA
2824;469;Ruffe;NA;NA;NA;NA;NA
2825;469;Ruffe;NA;NA;NA;NA;NA
2826;469;Ruffe;NA;NA;NA;NA;NA
2827;469;Ruffe;NA;NA;NA;NA;NA
2828;469;Ruffe;NA;NA;NA;NA;NA
2829;469;Ruffe;NA;NA;NA;NA;NA
2830;469;Ruffe;NA;NA;NA;NA;NA
2831;469;Ruffe;NA;NA;NA;NA;NA
2832;469;Ruffe;NA;NA;NA;NA;NA
2833;469;Ruffe;NA;NA;NA;NA;NA
2834;469;Ruffe;NA;NA;NA;NA;NA
2835;469;Ruffe;NA;NA;NA;NA;NA
2836;469;Ruffe;NA;NA;NA;NA;NA
2837;469;Ruffe;NA;NA;NA;NA;NA
2838;469;Ruffe;NA;NA;NA;NA;NA
2839;469;Ruffe;NA;NA;NA;NA;NA
2840;469;Ruffe;NA;NA;NA;NA;NA
2841;469;Ruffe;NA;NA;NA;NA;NA
2842;469;Ruffe;NA;NA;NA;NA;NA
2843;469;Ruffe;NA;NA;NA;NA;NA
2844;469;Ruffe;NA;NA;NA;NA;NA
2845;469;Ruffe;NA;NA;NA;NA;NA
2846;469;Ruffe;NA;NA;NA;NA;NA
2847;469;Ruffe;NA;NA;NA;NA;NA
2848;469;Ruffe;NA;NA;NA;NA;NA
2849;469;Ruffe;NA;NA;NA;NA;NA
2850;469;Ruffe;NA;NA;NA;NA;NA
2851;469;Ruffe;NA;NA;NA;NA;NA
2852;469;Ruffe;NA;NA;NA;NA;NA
2853;469;Ruffe;NA;NA;NA;NA;NA
2854;469;Ruffe;NA;NA;NA;NA;NA
2855;469;Ruffe;NA;NA;NA;NA;NA
2856;469;Ruffe;NA;NA;NA;NA;NA
2857;469;Ruffe;NA;NA;NA;NA;NA
2858;469;Ruffe;NA;NA;NA;NA;NA
2859;469;Ruffe;NA;NA;NA;NA;NA
2860;469;Ruffe;NA;NA;NA;NA;NA
2861;469;Ruffe;NA;NA;NA;NA;NA
2862;469;Ruffe;NA;NA;NA;NA;NA
2863;469;Ruffe;NA;NA;NA;NA;NA
2864;469;Ruffe;NA;NA;NA;NA;NA
2865;469;Ruffe;NA;NA;NA;NA;NA
2866;469;Ruffe;NA;NA;NA;NA;NA
2867;469;Ruffe;NA;NA;NA;NA;NA
2868;469;Ruffe;NA;NA;NA;NA;NA
2869;469;Ruffe;NA;NA;NA;NA;NA
2870;469;Ruffe;NA;NA;NA;NA;NA
2871;469;Ruffe;NA;NA;NA;NA;NA
2872;469;Ruffe;NA;NA;NA;NA;NA
2873;469;Ruffe;NA;NA;NA;NA;NA
2874;469;Ruffe;NA;NA;NA;NA;NA
2875;469;Ruffe;NA;NA;NA;NA;NA
2876;469;Roach;NA;NA;NA;NA;NA
2877;469;Roach;NA;NA;NA;NA;NA
2878;469;Roach;NA;NA;NA;NA;NA
2879;469;Roach;NA;NA;NA;NA;NA
2880;469;Roach;NA;NA;NA;NA;NA
2881;469;Roach;NA;NA;NA;NA;NA
2882;469;Roach;NA;NA;NA;NA;NA
2883;469;Roach;NA;NA;NA;NA;NA
2884;469;Roach;NA;NA;NA;NA;NA
2885;469;Roach;NA;NA;NA;NA;NA
2886;469;Roach;NA;NA;NA;NA;NA
2887;469;Roach;NA;NA;NA;NA;NA
2888;469;Roach;NA;NA;NA;NA;NA
2889;469;Roach;NA;NA;NA;NA;NA
2890;469;Roach;NA;NA;NA;NA;NA
2891;469;Roach;NA;NA;NA;NA;NA
2892;469;Roach;NA;NA;NA;NA;NA
2893;469;Roach;NA;NA;NA;NA;NA
2894;469;Roach;NA;NA;NA;NA;NA
2895;469;Roach;NA;NA;NA;NA;NA
2896;469;Roach;NA;NA;NA;NA;NA
2897;469;Roach;NA;NA;NA;NA;NA
2898;469;Roach;NA;NA;NA;NA;NA
2899;469;Roach;NA;NA;NA;NA;NA
2900;469;Roach;NA;NA;NA;NA;NA
2901;469;Roach;NA;NA;NA;NA;NA
2902;469;Roach;NA;NA;NA;NA;NA
2903;469;Roach;NA;NA;NA;NA;NA
2904;469;Roach;NA;NA;NA;NA;NA
2905;469;Roach;NA;NA;NA;NA;NA
2906;469;Roach;NA;NA;NA;NA;NA
2907;469;Roach;NA;NA;NA;NA;NA
2908;469;Roach;NA;NA;NA;NA;NA
2909;469;Roach;NA;NA;NA;NA;NA
2910;469;Roach;NA;NA;NA;NA;NA
2911;469;Roach;NA;NA;NA;NA;NA
2912;469;Roach;NA;NA;NA;NA;NA
2913;469;Roach;NA;NA;NA;NA;NA
